Gene,AccNum,seqlogo_logL_L24_t1,seqlogo_logL_S15_t0,seqlogo_logL_S15_t1,seqlogo_logL_S15_t2,TIS,MFE_fpUTR_normed,MFE_fpUTRandORF_normed,ER_L24_t1_logFC,ER_L24_t1_change,ER_S15_t0_logFC,ER_S15_t0_change,ER_S15_t1_logFC,ER_S15_t1_change,ER_S15_t2_logFC,ER_S15_t2_change,fpUTR_gc_percent
PIGT,NM_015937,-16.035823088098162,-16.638233922974642,-16.832228012496085,-15.986560016304365,114.0,-0.361,-0.4311578947368421,0.563214779703296,No,-0.0415414855132609,No,-0.01239072,No,-0.1725045,No,0.6
CHSY1,NM_014918,-16.044575879207752,-16.6469127798848,-16.842023026718614,-16.004578521807044,126.0,-0.6324159663865546,-0.650625,0.28424029970940506,No,-0.184445495582753,No,-0.000705788025439388,No,0.0925280525550916,No,0.8361344537815126
PIGX,NM_001166304,-16.048245608096714,-16.656317323149874,-16.844024092784785,-16.00532854059267,,-0.5659748427672956,-0.6266409266409266,0.466070054897966,No,-0.19499683928573103,No,-0.12557678634808198,No,-0.174892467738676,No,0.7672955974842768
ZNF839,NM_018335,-16.054760289117908,-16.65798447849994,-16.85238512323777,-16.025780729457647,91.0,-0.14800000000000002,-0.5383478260869565,0.21321601636790302,No,0.726169138189909,No,0.5153723,No,-0.09319302,No,0.9333333333333333
WDR59,NM_030581,-16.063513080227505,-16.658592073516072,-16.853794085082587,-16.025947827795406,113.0,-0.5004901960784314,-0.4544554455445544,0.0197635272125033,No,-0.0626435650082405,No,-0.0923556764363283,No,-0.2581695,No,0.7941176470588235
IQGAP1,NM_003870,-16.075379576320643,-16.660624098463348,-16.853876569876444,-16.030646348576962,78.0,-0.3640594059405941,-0.3908955223880597,-0.0972987209091526,No,-0.37683178471874296,No,-0.4321456,No,-0.2862119,No,0.693069306930693
SLC35A1,NM_006416,-16.08461325226759,-16.675218101594908,-16.857619666846972,-16.035350180473795,93.0,-0.5382278481012659,-0.4002234636871509,-0.401053784168048,No,-0.5901286264450091,No,-0.672258196732198,No,-0.6090690571281321,No,0.7974683544303798
PTPMT1,NM_175732,-16.094594141265272,-16.68004218432045,-16.860014959865744,-16.0547682663309,111.0,-0.48860103626943,-0.5295904436860068,0.9958199958377629,No,0.17820519945268304,No,0.3699007,No,-0.35332929999999996,No,0.7979274611398963
UBALD1,NM_145253,-16.112784129234285,-16.681247769794663,-16.86549951717494,-16.07188930711101,70.0,-0.3748837209302325,-0.4045414847161572,0.775730194622162,No,0.6781904351888891,No,0.7109744,No,0.5900349,No,0.7054263565891473
EXOSC4,NM_019037,-16.112784129234285,-16.684857168678473,-16.86959962783683,-16.080015049065686,107.0,-0.4407272727272727,-0.4752380952380952,0.5041272684557679,No,0.247272412267954,No,0.2846052,No,-0.1307622,No,0.6909090909090909
DHX16,NM_003587,-16.122936500698305,-16.68594190644764,-16.871841703610887,-16.089417401744072,96.0,-0.4504716981132075,-0.4841987179487179,0.0383038641381606,No,-0.0755813741712674,No,0.14466800000000002,No,-0.2843226,No,0.6509433962264151
ZBTB4,NM_020899,-16.123422527439338,-16.686518780050598,-16.8782093917665,-16.090486348932973,72.0,-0.3259509202453988,-0.3335211267605634,0.43739350389125703,No,0.5877848350551489,No,0.559718990367292,No,0.10991292304476598,No,0.549079754601227
SNX5,NM_014426,-16.125206649232844,-16.686518780050598,-16.880798772003452,-16.094940699282358,96.0,-0.5693224932249323,-0.5274840085287846,-0.205905548709828,No,-0.28380514121281,No,-0.265162536095617,No,0.0489427814131639,No,0.7425474254742548
ARL6IP4,NM_001278380,-16.130802634736966,-16.689371849033,-16.880842882881044,-16.110689056250493,91.0,-0.5243623361144221,-0.5110543130990415,0.579488848329698,No,0.29304534372380103,No,0.7154281,No,0.5268651999999999,No,0.7020262216924911
MZT2B,NM_001330282,-16.138101937218572,-16.69043267937173,-16.89419621309575,-16.112792106447273,131.0,-0.4855401662049861,-0.5266160520607376,1.1174713890336,enrich,0.687455049279968,No,1.028671,enrich,0.1079069,No,0.7008310249307479
CD63,NM_001257389,-16.139501517573,-16.691817721144396,-16.894875803749983,-16.12763861456427,105.0,-0.4032009925558313,-0.4190457256461233,0.414031455868405,No,-0.20963601502180398,No,-0.2259179,No,-0.251755,No,0.6129032258064516
KLF9,NM_001206,-16.14404181464208,-16.693225418348995,-16.901703339170087,-16.132131050204695,81.0,-0.4287944358578053,-0.4349282639885222,0.460677862451275,No,0.7691378949858381,No,0.7517156999999999,No,0.4250637,No,0.606646058732612
RNPEP,NM_020216,-16.14461661823977,-16.693249325779426,-16.904765325877662,-16.144553570203257,113.0,-0.4979310344827586,-0.4831007751937985,0.20059338745287303,No,5.75900635858309e-05,No,0.12767219999999999,No,-0.32134,No,0.7931034482758621
KDM3B,NM_016604,-16.146886766774312,-16.694670790126807,-16.909927111822558,-16.157625651770605,112.0,-0.54545,-0.5660333333333334,-0.18902499932595399,No,0.0545364771935553,No,-0.02648511,No,-0.08778418,No,0.825
ARID1A,NM_006015,-16.150524457217134,-16.6984354516957,-16.91444445468266,-16.162080002119986,118.0,-0.5766576819407008,-0.5642887473460722,0.0798449113767726,No,0.20771597493086397,No,0.17776240729164197,No,0.0427280061929675,No,0.7816711590296496
TARSL2,NM_152334,-16.151752555105222,-16.699657174900512,-16.915445470753017,-16.165005759068233,94.0,-0.4649090909090909,-0.5521935483870968,-0.27154053107734,No,-0.320756189061745,No,-0.10506171304908801,No,-0.36981695267287,No,0.8181818181818182
SEPT8,NM_015146,-16.151752555105222,-16.70429916196601,-16.916104182055335,-16.16871009063198,107.0,-0.5970168067226891,-0.5477514792899408,0.0895649126434382,No,-0.144182399202972,No,0.06091018,No,0.005490396999999999,No,0.7941176470588235
SLC43A2,NM_001284498,-16.1614722577932,-16.708824537564894,-16.917098536776432,-16.179519971303375,103.0,-0.4931671554252199,-0.5103174603174604,0.25544639044381,No,0.253447155641369,No,-0.0687998861852935,No,-0.114789166570449,No,0.7155425219941349
RNF7,NM_014245,-16.161574293403714,-16.72080525801765,-16.919699152973195,-16.179931409284904,91.0,-0.5418796992481203,-0.5199141630901287,0.215000241300376,No,0.674852242271065,No,0.9655444999999999,No,0.7671233000000001,No,0.7819548872180451
RAB22A,NM_020673,-16.16448869239177,-16.733227778016204,-16.932483890376826,-16.185046509951675,102.0,-0.5923664122137404,-0.5186740331491713,-0.136531859358141,No,-0.38968661526102505,No,-0.3419386,No,-0.1349898,No,0.7977099236641222
BCL7C,NM_001286526,-16.17162462925722,-16.73530894422003,-16.932729010060243,-16.195846864590802,107.0,-0.6312849162011173,-0.5864410480349345,-0.0242303219530161,No,0.300002480683698,No,-0.02322931,No,0.09108479,No,0.8268156424581006
DIP2A,NM_001353942,-16.186892101388008,-16.73530894422003,-16.93409591592752,-16.202404265136963,116.0,-0.4793989071038252,-0.5143816254416961,-0.295098815017387,No,0.127563195365745,No,-0.22240443203160398,No,-0.165691194156506,No,0.7486338797814208
KCNK5,NM_003740,-16.18829168174243,-16.738047064452154,-16.948870161215222,-16.2045996557004,80.0,-0.4848901098901099,-0.4751939655172414,0.190714841406192,No,0.12140149507872197,No,-0.05864844,No,-0.2445616,No,0.6758241758241759
IRAK1,NM_001569,-16.18829168174243,-16.73854937454194,-16.949476329232912,-16.20826938458936,105.0,-0.5479746835443038,-0.599608938547486,0.529168959073245,No,0.485801623884014,No,0.8566628000000001,No,0.1329141,No,0.8987341772151899
PEX6,NM_000287,-16.192415398926293,-16.739497028206095,-16.951052849185295,-16.23358719257365,95.0,-0.2762365591397849,-0.43233160621761657,0.163060425169233,No,0.567711335297546,No,0.0803447907502195,No,-0.10839069999999999,No,0.6559139784946236
ZPR1,NM_003904,-16.205241240056207,-16.74024725130518,-16.95300688021322,-16.242204923791622,111.0,-0.20979166666666668,-0.5077702702702703,0.11600047574999,No,-0.08003331539015801,No,-0.0205589031851575,No,0.0245974331351668,No,0.6458333333333334
DCBLD2,NM_080927,-16.206310187245112,-16.741596027686718,-16.95400696759705,-16.244058492440946,94.0,-0.5940220385674931,-0.6148596112311016,0.21842675618129198,No,-0.030564083792002997,No,-0.33291550000000003,No,-0.5173705,No,0.7603305785123967
GCN1,NM_006836,-16.220414793426652,-16.743861034317572,-16.970492138613366,-16.244469930422476,120.0,-0.07384615384615384,-0.2498230088495575,0.128863511881355,No,0.0601039239138705,No,0.0500648014100192,No,-0.23918643754640698,No,0.8461538461538461
PARP12,NM_022750,-16.223431228025223,-16.746053934540587,-16.98003494621301,-16.258974616625355,113.0,-0.4495080091533181,-0.4621457905544148,-0.23072076748399,No,-0.0520122906670904,No,-0.12505363537721098,No,-0.024813117798952004,No,0.6109839816933639
MFSD2B,NM_001346880,-16.22603200972528,-16.758545586000494,-16.9831407504443,-16.259562678976913,112.0,-0.22000000000000006,-0.4379090909090909,0.826060760125602,No,1.01453335120084,enrich,1.05661687857728,enrich,0.556668904510459,No,0.7
NBAS,NM_015909,-16.227714095908265,-16.760626752204313,-16.986301649701062,-16.26467777964368,119.0,-0.1968181818181818,-0.41347222222222224,-0.4002647424670239,No,-0.22723460732642103,No,-0.302305091981507,No,-0.12181015842980199,No,0.6136363636363636
THUMPD1,NM_017736,-16.231383824797227,-16.76654126734033,-16.994427112708987,-16.2848804869612,107.0,-0.3735555555555555,-0.41147692307692296,-0.175281771366539,No,0.0140529125059972,No,-0.08866616,No,-0.2766289,No,0.64
NT5C,NM_014595,-16.2316279952294,-16.769658727138715,-17.006490692579256,-16.287654413843928,111.0,-0.4347727272727273,-0.495904255319149,0.0338110033603652,No,0.22135166217885,No,0.0910038652099482,No,0.1322527,No,0.8068181818181818
SH3GL1,NM_003025,-16.232249251073654,-16.772448491169484,-17.00668944013437,-16.29486137595888,80.0,-0.5417000000000001,-0.4951,0.470521774472322,No,0.343185233946521,No,0.444320116563331,No,0.2889576,No,0.805
GGA2,NM_015044,-16.237081845911867,-16.778794495459234,-17.00784196842644,-16.299125214044302,100.0,-0.4404819277108434,-0.513551912568306,-0.0372380470210349,No,0.12212812292193,No,0.06815555,No,-0.1745919,No,0.7349397590361446
EDF1,NM_001281297,-16.237081845911867,-16.779885856573838,-17.018851718937906,-16.315652145627954,97.0,-0.4516666666666666,-0.4121348314606741,0.30024446144061306,No,0.35923518643918106,No,0.6112896,No,0.3111688,No,0.7435897435897436
PAXIP1,NM_007349,-16.245732601410946,-16.780429379500493,-17.019302530352427,-16.321598069896364,94.0,-0.4925581395348837,-0.3907692307692308,-0.135533492654934,No,-0.22528707925366898,No,-0.22442510000000002,No,-0.07333824,No,0.9069767441860465
BAZ1B,NM_032408,-16.256953920063864,-16.78205664262489,-17.020644182609807,-16.32303225292558,94.0,-0.5642329545454546,-0.5255530973451328,-0.4171368976026671,No,-0.315967157592722,No,-0.27140018905491897,No,-0.2159855,No,0.7698863636363636
FANCG,NM_004629,-16.265150687268044,-16.78839854915017,-17.02502794339512,-16.33367065113063,74.0,-0.5061178861788618,-0.4958783783783784,0.0631776097606698,No,0.0489559960914218,No,0.08716631,No,-0.16502809999999998,No,0.6890243902439024
METAP1,NM_015143,-16.266934809061542,-16.788797629171015,-17.033489545702473,-16.33367065113063,107.0,-0.3158974358974359,-0.39811059907834095,-0.352742776350087,No,-0.24637489790017703,No,-0.27232680675854704,No,-0.108958263312922,No,0.7606837606837606
CALM3,NM_005184,-16.266934809061542,-16.791811685355288,-17.037318536146113,-16.33408208911216,107.0,-0.5803508771929825,-0.5116363636363636,0.48081429167524004,No,0.297471862408192,No,0.4394763,No,0.1692474,No,0.8
SAE1,NM_005500,-16.27530305873206,-16.79250605849923,-17.042530244254678,-16.335935657761482,67.0,-0.4764814814814815,-0.4202403846153846,-0.17545347615749,No,-0.127061961943199,No,-0.14428929999999998,No,-0.06882653,No,0.7592592592592593
TXNDC5,NM_030810,-16.28772557873062,-16.802585585589725,-17.043617034074828,-16.338947708231476,62.0,-0.425,-0.5631884057971014,0.266922634972242,No,0.158706662427117,No,0.22474179999999996,No,0.1184452,No,0.8947368421052632
VPS41,NM_014396,-16.2977064677283,-16.805747187484787,-17.04487710111343,-16.347327315862184,91.0,-0.2357692307692308,-0.24777777777777776,-0.525640456481808,No,-0.271182212115399,No,-0.3821128,No,-0.0174193,No,0.6923076923076923
SLC25A1,NM_005984,-16.306074717398815,-16.809659677623838,-17.053863527020575,-16.362420064416618,65.0,-0.5800526315789474,-0.5483103448275862,0.22925658403503602,No,0.279180528812403,No,0.00438640272822469,No,0.158781460099849,No,0.8052631578947368
C5orf51,NM_175921,-16.323024275712587,-16.8139463897371,-17.055019917792215,-16.36526501654885,111.0,-0.3958333333333333,-0.3775806451612903,-0.0883225063015577,No,-0.0810504479147179,No,0.09431393,No,0.10568440000000001,No,0.7916666666666666
RNF138,NM_016271,-16.324093222901492,-16.814715857467547,-17.05773836535247,-16.367530023179704,97.0,-0.4404585152838428,-0.4277598566308244,-0.39083398257285795,No,-0.29284538392298,No,-0.09549603,No,0.002962443,No,0.7030567685589519
PRKAR1B,NM_001164761,-16.324093222901492,-16.815643900014294,-17.066104399737295,-16.36922163539495,107.0,-0.4130857142857143,-0.4350909090909091,0.24404634353443203,No,0.27238849041010504,No,0.1497415,No,-0.2367789,No,0.6228571428571429
INTS4,NM_033547,-16.32528928234344,-16.819676819984632,-17.066233929225724,-16.37367598574433,113.0,-0.16999999999999998,-0.26421875,-0.118313091588742,No,-0.232889912401888,No,-0.120528517425665,No,-0.11411059999999999,No,0.75
FAM83F,NM_138435,-16.325877344694995,-16.82516527334189,-17.06921597767564,-16.377099474195848,91.0,-0.7105319148936171,-0.5680927835051546,0.54630600272344,No,0.832931507396232,No,0.6166028,No,0.214752,No,0.8829787234042553
SF3B4,NM_005850,-16.326694004601553,-16.82516527334189,-17.076374712625128,-16.380190666765525,104.0,-0.3851724137931034,-0.3978752107925801,0.0308786019448035,No,0.367774429552211,No,0.2232257,No,0.024012400000000003,No,0.5557809330628803
KPNA4,NM_002268,-16.328620261216713,-16.825349113768922,-17.07726989193267,-16.382622771734138,112.0,-0.5353921568627451,-0.4735960591133005,-0.625652421373002,No,-0.42377456936100605,No,-0.6550817603977529,No,0.143991994254926,No,0.761437908496732
PIP4K2A,NM_005028,-16.338772632680723,-16.838588293674032,-17.081886311599117,-16.38757077406315,113.0,-0.5739516129032258,-0.5230172413793103,0.0298338810771183,No,-0.0289378068314508,No,-0.0107807598152604,No,0.22556060000000003,No,0.8306451612903226
MTMR14,NM_001077525,-16.34104278121527,-16.84717203736542,-17.086010735380658,-16.387737872400912,99.0,-0.3843708609271523,-0.5066932270916334,0.43354595405080393,No,0.0847840892219439,No,0.2702921,No,-0.05987607,No,0.6821192052980133
SERF2,NM_001199877,-16.34211172840417,-16.849625092815852,-17.093119770059765,-16.39202512441253,90.0,-0.39998928188638794,-0.4085285575992256,0.0764939152116466,No,0.5671446504706011,No,0.5763670999999999,No,0.6806305,No,0.6216505894962486
CSNK2A2,NM_001896,-16.342442361569688,-16.85048308132618,-17.09713361123815,-16.398209172268206,65.0,-0.41505434782608697,-0.4678521126760564,-0.11066286507171999,No,-0.389081338015754,No,-0.3821215,No,-0.25657779999999997,No,0.9021739130434783
MDM1,NM_001205029,-16.346080052012514,-16.854924712993725,-17.09840409067778,-16.403897667350574,70.0,-0.40763313609467455,-0.428364312267658,0.7582441233204391,No,0.796880764425146,No,0.8029176285294041,No,-0.35370335978351397,No,0.6804733727810651
SLC25A11,NM_003562,-16.351195152679285,-16.85821412738859,-17.0987941343113,-16.414055180718282,109.0,-0.4981322957198444,-0.5107563025210085,0.34161531863465694,No,0.107732388633247,No,0.19999560000000002,No,0.01306814,No,0.708171206225681
ITFG1,NM_030790,-16.354276819216693,-16.87753710002692,-17.103164220469232,-16.415908749367606,105.0,-0.5053711790393013,-0.5306079027355622,0.224530202117059,No,-0.42110243300165795,No,-0.3951981,No,-0.02466898,No,0.6899563318777293
VPS18,NM_020857,-16.36046086707237,-16.881951118851163,-17.104298948115822,-16.416487285686895,92.0,-0.4527138643067847,-0.4574715261958998,0.143070615132155,No,0.10842674647009899,No,0.06176232,No,-0.23069859999999998,No,0.6283185840707964
UBALD2,NM_182565,-16.37229532471937,-16.881978731694467,-17.104886447627756,-16.43124583756581,76.0,-0.5615282392026578,-0.5430922693266833,0.972022673530103,No,0.73388900409593,No,0.6863298426675061,No,0.490737478504603,No,0.8006644518272426
TTLL12,NM_015140,-16.383264356089946,-16.883688850675824,-17.10875203020302,-16.447161292871712,65.0,-0.5659677419354839,-0.5885802469135802,0.23734666008949998,No,0.249993550430867,No,0.1629858,No,0.01938662,No,0.8709677419354839
OXSR1,NM_005109,-16.38471784471793,-16.886082143279058,-17.110585700004886,-16.450865624435462,85.0,-0.5624269005847953,-0.5345927601809954,-0.228503410703889,No,-0.298485641650383,No,-0.1518931,No,-0.1475128,No,0.7573099415204678
GAN,NM_022041,-16.38471784471793,-16.889154778181258,-17.118045747293177,-16.456563645550098,94.0,-0.5375,-0.5704838709677419,-0.21908313446848496,No,-0.16544382042816502,No,-0.43235600446593797,No,-0.18435254320990196,No,0.7972972972972973
VTI1A,NM_001318203,-16.390644463387567,-16.89008124493441,-17.118589648425324,-16.460233374439067,71.0,-0.4035492227979275,-0.3841358024691358,0.0247268518369788,No,0.27084316733068897,No,0.30822653837759195,No,0.575908,No,0.572538860103627
ATE1,NM_001288736,-16.395931046520676,-16.89090743087323,-17.14061121249801,-16.467202043755155,113.0,-0.4202432432432433,-0.4335531914893617,-0.276249859257044,No,-0.17834310183294397,No,-0.27129549999999997,No,-0.6121107,No,0.6621621621621622
P2RX4,NM_001256796,-16.39761313270366,-16.893294724266692,-17.147301468176643,-16.469975970637883,113.0,-0.5049013157894737,-0.5057920792079208,0.314438044424182,No,0.28595986008010804,No,-0.12723900000000002,No,-0.06788387,No,0.75
DYNC1H1,NM_001376,-16.407190700569988,-16.897827873717805,-17.14763867661759,-16.47458215105278,79.0,-0.4407317073170732,-0.5037878787878788,-0.0642995185287367,No,-0.107833071209584,No,-0.2462322,No,-0.352247,No,0.6890243902439024
NUP210,NM_024923,-16.410035652702224,-16.90764008598404,-17.147645691904906,-16.47825187994174,137.0,-0.5227956989247311,-0.5476683937823834,0.46472344164051793,No,-0.0077642051981322,No,-0.00443761642133678,No,-0.2147817,No,0.8602150537634409
FLII,NM_002018,-16.413117319239625,-16.911097419508913,-17.147645691904906,-16.485313058836084,65.0,-0.5339380530973451,-0.5014110429447853,0.0861946060890102,No,0.0140452197689107,No,0.1020205,No,-0.07637249,No,0.7477876106194691
MAD2L1,NM_002358,-16.415803120672678,-16.913610833360732,-17.151535066762968,-16.490428159502855,116.0,-0.34846774193548385,-0.4395535714285714,-0.552606969952272,No,-0.5155457332722629,No,-0.8228065999999999,No,-0.2833498,No,0.5967741935483871
